Time [s],Rank 5,Rank 14,Rank 1,Rank 8,Rank 12,Rank 4,Rank 0,Rank 10,Rank 7,Rank 15,Rank 3,Rank 13,Rank 6,Rank 11,Rank 2,Rank 9
0.507207606,,,,,,,,,,,0.731026502288364,,,,,
0.508328079,,,,,,,,,,,,,0.728839610437435,,,
0.508416961,,,,,,0.728839610437435,,,,,,,,,,
0.510703432,,,,,0.728839610437435,,,,,,,,,,,
0.514854488,,,,,,,,,,,,0.728839610437435,,,,
0.515274146,,,,,,,0.728839610437435,,,,,,,,,
0.515945364,,0.726847981747403,,,,,,,,,,,,,,
0.516815654,,,,,,,,,,,,,,0.728839610437435,,
0.516815771,,,,,,,,,,,,,,,,0.728839610437435
0.519496219,,,,,,,,,,,,,,,0.726847981747403,
0.521029431,,,,,,,,,,,0.728839610437435,,,,,
0.521039535,,,,0.726847981747403,,,,,,,,,,,,
0.522679541,,,,,0.726847981747403,,,,,,,,,,,
0.523840616,,,,,,,,0.726847981747403,,,,,,,,
0.523950279,,,,,,,,,,0.728839610437435,,,,,,
0.528240476,,,0.728839610437435,,,,,,,,,,,,,
0.528649688,,,,,,,0.726847981747403,,,,,,,,,
0.528969839,0.728839610437435,,,,,,,,,,,,,,,
0.529412266,,,,,,,,,0.728839610437435,,,,,,,
0.530415145,,,,,,0.726847981747403,,,,,,,,,,
0.535439756,,,,,,,,,,,,0.726847981747403,,,,
0.538795752,,,,,,,,,,,,,,,0.726847981747403,
0.540749774,,,,,,,,,,,,,0.726847981747403,,,
0.541474853,,,,,,,,,,,,,,,,0.726847981747403
0.542613298,,,,,,,,,,,0.726847981747403,,,,,
0.543719278,,,,,0.726847981747403,,,,,,,,,,,
0.543966583,,0.726847981747403,,,,,,,,,,,,,,
0.544179529,,,,0.726847981747403,,,,,,,,,,,,
0.546721392,,,,,,,0.726847981747403,,,,,,,,,
0.548918651,,,,,,,,,,0.726847981747403,,,,,,
0.548963665,,,,,,0.726847981747403,,,,,,,,,,
0.549256271,,,0.726847981747403,,,,,,,,,,,,,
0.550746504,,,,,,,,,0.726847981747403,,,,,,,
0.551220896,0.726847981747403,,,,,,,,,,,,,,,
0.555139425,,,,,,,,,,,,0.726847981747403,,,,
0.55580242,,,,,,,,,,,,,,0.726847981747403,,
0.556010336,,,,,,,,0.725151529295023,,,,,,,,
0.556601375,,,,,0.725151529295023,,,,,,,,,,,
0.557408177,,0.725151529295023,,,,,,,,,,,,,,
0.558895477,,,,,,,,,,,,,,,0.725151529295023,
0.561158038,,,,,,,0.725151529295023,,,,,,,,,
0.561859994,,,,,,,,,,,0.726847981747403,,,,,
0.564367462,,,,,,,,,,,,,0.725151529295023,,,
0.565441011,,,,0.725151529295023,,,,,,,,,,,,
0.566768817,,,0.726847981747403,,,,,,,,,,,,,
0.568293506,,,,,,,,,,,,,,,,0.726847981747403
0.570886751,,,,,,,,,,0.725151529295023,,,,,,
0.571233775,,,,,0.725151529295023,,,,,,,,,,,
0.574243519,,,,,,,,,0.725151529295023,,,,,,,
0.57438551,0.725151529295023,,,,,,,,,,,,,,,
0.575509333,,,,,,0.725151529295023,,,,,,,,,,
0.576547866,,,,,,,,,,,,,,,0.725151529295023,
0.577020708,,,,,,,,,,,,0.725151529295023,,,,
0.578413425,,,,,,,,0.725151529295023,,,,,,,,
0.579062301,,,,,,,,,,,,,,0.725151529295023,,
0.579901891,,0.725151529295023,,,,,,,,,,,,,,
0.581268232,,,,,,,,,,,0.725151529295023,,,,,
0.581990367,,,0.725151529295023,,,,,,,,,,,,,
0.582240563,,,,,,,0.722566058236094,,,,,,,,,
0.585068636,,,,,,,,,,,,,0.722566058236094,,,
0.587589233,,,,0.722566058236094,,,,,,,,,,,,
0.587827809,,,,,,,,,,,,,,,,0.725151529295023
0.588841212,,,,,0.722566058236094,,,,,,,,,,,
0.591216621,,,,,,,,,,,,0.725151529295023,,,,
