Time [s],Rank 1,Rank 0,Rank 3,Rank 2
29.993288528,0.0514661603567928,,,
29.993581524,,,,0.0514661603567928
30.000771088,,,,0.0514044411733422
30.000853319,,0.0514044411733422,,
30.003393136,,,0.0514661603567928,
30.005944934,0.0514044411733422,,,
30.014495128,,,0.0514044411733422,
30.014591026,,0.0513445211647896,,
30.014625579,,,,0.0513445211647896
30.019381526,0.0513445211647896,,,
30.023985885,,,,0.0513445211647896
30.027296195,,,0.0513445211647896,
30.028240631,,0.0512955021029056,,
30.032400176,0.0512955021029056,,,
30.034539454,,,,0.0512955021029056
30.035719427,,,0.0512955021029056,
30.041237091,,0.0512340083982843,,
30.04193833,,,,0.0512340083982843
30.043449041,,,0.0512955021029056,
30.048263328,0.0512340083982843,,,
30.053146759,,0.0511743508648354,,
30.054738977,,,,0.0511743508648354
30.055084703,,,0.0512340083982843,
30.060889584,0.0511743508648354,,,
30.064190648,,,0.0511743508648354,
30.065656043,,,,0.0511256959261304
30.066163155,,0.0511256959261304,,
30.073808654,0.0511256959261304,,,
30.074296102,,,,0.0511256959261304
30.074473364,,,0.0511256959261304,
30.078611663,,0.0511256959261304,,
30.084882167,,,,0.0510768655316288
30.08603713,,,0.0510768655316288,
30.087914779,0.0510768655316288,,,
30.088485222,,0.0510768655316288,,
30.092992117,,,,0.0510023619191286
30.096749494,,0.0510023619191286,,
30.097948196,,,0.0510023619191286,
30.103448522,0.0510023619191286,,,
30.106457363,,,,0.0509535366945231
30.10896254,,0.0509535366945231,,
30.111793626,0.0509535366945231,,,
30.112892169,,,0.0509535366945231,
30.11605716,,,,0.0509047079858326
30.121445029,,,0.0509047079858326,
30.121513615,,0.0509047079858326,,
30.12465351,0.0509047079858326,,,
30.129667419,,,,0.0508559288889606
30.130754236,,0.0508559288889606,,
30.135520952,,,0.0508559288889606,
30.137446991,0.0508559288889606,,,
30.141858589,,0.0508071938431801,,
30.142181367,,,,0.0508071938431801
30.148264015,,,0.0508071938431801,
30.15006152,0.0508071938431801,,,
30.150638458,,0.0507585027004917,,
30.15261442,,,,0.0507585027004917
30.156809449,,,0.0507585027004917,
30.160266141,,0.0507100244160428,,
30.162845579,0.0507585027004917,,,
30.165753195,,,,0.0507100244160428
30.168500478,,,0.0507100244160428,
30.170854275,,0.0507100244160428,,
30.176588236,0.0507100244160428,,,
30.179851507,,,,0.0506614805927495
30.181549465,,,0.0506614805927495,
30.182301417,,0.0506614805927495,,
30.184686131,0.0506614805927495,,,
30.190420158,,,0.0506614805927495,
30.190792061,,0.0505998808185735,,
30.192297469,,,,0.0505998808185735
30.197841646,0.0505998808185735,,,
30.200497401,,,0.0505998808185735,
30.203396819,,0.0505406784548241,,
30.206815666,,,,0.0505406784548241
30.208253717,,,0.0505406784548241,
30.2112532,0.0505406784548241,,,
30.211730281,,0.0504925303354714,,
30.215846995,,,,0.0504925303354714
30.217547905,,,0.0504925303354714,
30.223530286,,0.0504443486160947,,
30.223690912,0.0504925303354714,,,
30.226850463,,,0.0504443486160947,
30.228760512,,,,0.0504443486160947
30.233173446,0.0504443486160947,,,
30.234940282,,0.0503960713151076,,
30.239418813,,,0.0504443486160947,
30.242054083,0.0503960713151076,,,
30.242420256,,,,0.0503960713151076
30.24686274,,0.0503960713151076,,
30.249116852,,,0.0503960713151076,
30.252689393,0.0503960713151076,,,
30.254564143,,,,0.0503370544881418
