Time [s],Relative error 0
45.220782739,0.00727356849860139
45.229459915,0.0072665336130442
45.243122561,0.00725950553223672
45.253281281,0.0072524842495967
45.262600257,0.00724546975854821
45.272640003,0.00723846205252173
45.282824203,0.00723146112495406
45.291491897,0.00722446696928837
45.301647982,0.00721747957897416
45.311371941,0.00721049894746729
45.320646474,0.00720352506822991
45.329110399,0.00719655793473053
45.339122552,0.00718959754044397
45.348888317,0.00718264387885135
45.358917749,0.00717569694344011
45.368895523,0.00716875672770399
45.378398643,0.00716182322514301
45.387589012,0.00715489642926348
45.397488235,0.00714797633357802
45.407534195,0.00714106293160549
45.416688251,0.00713415621687103
45.426750549,0.00712725618290606
45.435709215,0.00712036282324824
45.444567047,0.00711347613144148
45.454123109,0.00710659610103594
45.462613575,0.00709972272558804
45.472306152,0.0070928559986604
45.482416742,0.00708599591382189
45.49240542,0.00707914246464758
45.502116119,0.00707229564471878
45.510954627,0.00706545544762299
45.52125351,0.00705862186695393
45.53013607,0.0070517948963115
45.53954818,0.0070449745293018
45.548855489,0.00703816075953713
45.559069036,0.00703135358063593
45.56896028,0.00702455298622285
45.579256618,0.00701775896992869
45.589049716,0.00701097152539042
45.599032281,0.00700419064625116
45.608401963,0.00699741632616019
45.617716338,0.0069906485587729
45.628784935,0.00698388733775086
45.639105649,0.00697713265676175
45.648793715,0.00697038450947938
45.658375767,0.00696364288958368
45.667440707,0.00695690779076069
45.67695812,0.00695017920670255
45.68714248,0.00694345713110753
45.696523448,0.00693674155767997
45.705978427,0.0069300324801303
45.71588231,0.00692332989217506
45.726338747,0.00691663378753684
45.736099791,0.00690994415994432
45.746026688,0.00690326100313224
45.755108637,0.00689658431084139
45.765074824,0.00688991407681864
45.775015081,0.00688325029481688
45.78439205,0.00687659295859508
45.795096659,0.00686994206191821
45.804724306,0.00686329759855729
45.814862349,0.00685665956228936
45.824881859,0.00685002794689749
45.834892267,0.00684340274617076
45.844267382,0.00683678395390424
45.855055734,0.00683017156389903
45.865098648,0.0068235655699622
45.874427045,0.00681696596590684
45.884414882,0.00681037274555201
45.893657652,0.00680378590272274
45.903664783,0.00679720543125004
45.91345734,0.0067906313249709
45.923064459,0.00678406357772825
45.933166179,0.006777502183371
45.942962464,0.00677094713575399
45.952087453,0.00676439842873802
45.961447573,0.00675785605618982
45.971168414,0.00675132001198204
45.98130342,0.00674479028999329
45.990987728,0.00673826688410808
46.000605632,0.00673174978821683
46.010610598,0.00672523899621589
46.020245161,0.00671873450200749
46.030451742,0.00671223629949979
46.040439469,0.00670574438260682
46.049059594,0.0066992587452485
46.0589214,0.00669277938135063
46.068583346,0.0066863062848449
46.078636844,0.00667983944966886
46.088065172,0.00667337886976591
46.102320583,0.00666692453908535
46.111845132,0.00666047645158228
46.120370168,0.00665403460121769
46.130437408,0.0066475989819584
46.139508613,0.00664116958777705
46.148842993,0.00663474641265214
46.159033287,0.00662832945056796
46.168862829,0.00662191869551465
46.177772772,0.00661551414148814
46.187372344,0.0066091157824902
46.197050056,0.00660272361252836
46.206863962,0.00659633762561598
46.215945881,0.0065899578157722
46.226019055,0.00658358417702194
46.234966374,0.00657721670339591
46.244162436,0.00657085538893059
46.254084511,0.00656450022766822
46.263920248,0.00655815121365683
46.273981003,0.00655180834095017
46.284121431,0.00654547160360777
46.294455787,0.0065391409956949
46.304305986,0.00653281651128257
46.314299887,0.00652649814444752
46.324663871,0.00652018588927223
46.333128137,0.00651387973984489
46.342448305,0.00650757969025942
46.352525468,0.00650128573461546
46.361741035,0.00649499786701834
46.371345157,0.0064887160815791
46.381554825,0.00648244037241449
46.391144815,0.00647617073364692
46.400403712,0.00646990715940452
46.410020384,0.00646364964382107
46.419964841,0.00645739818103605
46.429696708,0.0064511527651946
46.440129901,0.00644491339044751
46.451016419,0.00643868005095125
46.460855864,0.00643245274086793
46.470849023,0.0064262314543653
46.479846788,0.00642001618561679
46.489360041,0.00641380692880141
46.499165107,0.00640760367810383
46.509495192,0.00640140642771437
46.519322109,0.00639521517182892
46.529106727,0.00638902990464902
46.539018649,0.00638285062038181
46.548576465,0.00637667731324003
46.55842055,0.00637050997744201
46.567533381,0.0063643486072117
46.578375547,0.00635819319677861
46.587367278,0.00635204374037784
46.597751428,0.00634590023225008
46.60792391,0.00633976266664158
46.618011828,0.00633363103780414
46.629505184,0.00632750533999516
46.638817244,0.00632138556747755
46.648686056,0.00631527171451981
46.659142824,0.00630916377539595
46.669092864,0.00630306174438555
46.679375901,0.00629696561577371
46.688782819,0.00629087538385104
46.698575255,0.0062847910429137
46.707141596,0.00627871258726335
46.716788207,0.00627264001120718
46.726758734,0.00626657330905788
46.737080891,0.00626051247513363
46.747127955,0.00625445750375812
46.757060955,0.00624840838926051
46.767121008,0.00624236512597548
46.776899653,0.00623632770824316
46.78632787,0.00623029613040917
46.796663439,0.0062242703868246
46.8064929,0.006218250471846
46.816411117,0.00621223637983537
46.826440018,0.00620622810516019
46.835905732,0.00620022564219336
46.845570324,0.00619422898531323
46.857958573,0.00618823812890361
46.867158995,0.00618225306735371
46.876017259,0.0061762737950582
46.885904133,0.00617030030641715
46.895417907,0.00616433259583604
46.904302532,0.0061583706577258
46.913853853,0.00615241448650272
46.926424963,0.00614646407658852
46.937827991,0.00614051942241031
46.948461185,0.00613458051840059
46.958386257,0.00612864735899725
46.9667972,0.00612271993864355
46.976283631,0.00611679825178813
46.985628166,0.00611088229288501
46.996218691,0.00610497205639355
47.005140772,0.0060990675367785
47.015162126,0.00609316872850995
47.023974955,0.00608727562606333
47.03316773,0.00608138822391943
47.043434199,0.00607550651656437
47.05329818,0.00606963049848961
47.062602943,0.00606376016419194
47.072519626,0.00605789550817345
47.082149157,0.00605203652494159
47.091722549,0.00604618320900908
47.101738801,0.00604033555489398
47.111567121,0.00603449355711964
47.121422602,0.0060286572102147
47.131363281,0.00602282650871311
47.141464569,0.0060170014471541
47.150840756,0.00601118202008217
47.160085651,0.00600536822204712
47.17029574,0.00599956004760401
47.180272271,0.00599375749131316
47.190483663,0.00598796054774017
