Time [s],Rank 27,Rank 5,Rank 14,Rank 19,Rank 1,Rank 20,Rank 8,Rank 25,Rank 12,Rank 17,Rank 31,Rank 4,Rank 23,Rank 0,Rank 28,Rank 10,Rank 7,Rank 15,Rank 21,Rank 3,Rank 26,Rank 13,Rank 18,Rank 6,Rank 24,Rank 29,Rank 11,Rank 2,Rank 16,Rank 30,Rank 9,Rank 22
0.971993037,,,,,,,,,,,,,,,,,,,,,,,,,,0.513664358889722,,,,,,
0.977875466,,,0.513664358889722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.977972808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.513664358889722
0.97832325,,,,,,,,,,,,,,,,,,,,,,,,,0.513664358889722,,,,,,,
0.979076788,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.513664358889722,,,,
0.979745228,,,,,,,0.513664358889722,,,,,,,,,,,,,,,,,,,,,,,,,
0.98019618,,,,,,,,,,,,,,,,0.513664358889722,,,,,,,,,,,,,,,,
0.982033756,,,,,,,,,,,,,,,,,0.513664358889722,,,,,,,,,,,,,,,
0.987355665,,,,,,,,,,,,,,,,,,,,0.513664358889722,,,,,,,,,,,,
0.995204964,,,,,,,,,,,,,,,,,,,,,,,0.513664358889722,,,,,,,,,
0.999952438,,,,,,,,,,,,,0.513664358889722,,,,,,,,,,,,,,,,,,,
1.000737853,,0.513664358889722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.003763763,,,,,,0.513664358889722,,,,,,,,,,,,,,,,,,,,,,,,,,
1.011995286,,,,0.513664358889722,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.015018792,,,,,,,,,0.513664358889722,,,,,,,,,,,,,,,,,,,,,,,
1.015660086,,,,,,,,,,,,,,,,,,,,,,0.513664358889722,,,,,,,,,,
1.016248581,,,,,,,,,,,,,,,,,,,0.513664358889722,,,,,,,,,,,,,
1.043209957,0.513664358889722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.047630866,,,,,,,,,,,,,,,,,,,,,0.513664358889722,,,,,,,,,,,
1.063751362,,,,,,,,,,,,,,,,,,0.513664358889722,,,,,,,,,,,,,,
1.06794938,,,,,,,,,,,,0.513664358889722,,,,,,,,,,,,,,,,,,,,
1.072083241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.513664358889722,,,
1.158406882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.493308701243641,
1.177027023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.493308701243641
1.189175356,,,0.493308701243641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
