Time [s],Rank 5,Rank 14,Rank 1,Rank 8,Rank 12,Rank 4,Rank 0,Rank 10,Rank 7,Rank 15,Rank 3,Rank 13,Rank 6,Rank 11,Rank 2,Rank 9
0.59926099,,,,,,,,0.756064517630293,,,,,,,,
0.602868345,,,0.756064517630293,,,,,,,,,,,,,
0.603990962,,,,,,,,,,,0.756064517630293,,,,,
0.604299575,,,,,,,,,,,,,,,,0.756064517630293
0.605024768,,,,0.756064517630293,,,,,,,,,,,,
0.605453206,,,,,,0.756064517630293,,,,,,,,,,
0.606771868,,,,,,,,,,,,,0.756064517630293,,,
0.606807355,,,,,,,,,,,,,,0.756064517630293,,
0.608725474,,0.756064517630293,,,,,,,,,,,,,,
0.609072962,,,,,,,,,0.756064517630293,,,,,,,
0.609638021,,,,,,,0.756064517630293,,,,,,,,,
0.611527545,,,,,0.756064517630293,,,,,,,,,,,
0.611705912,,,,,,,,,,,,,,,0.756064517630293,
0.616966048,,,,,,,,,,0.756064517630293,,,,,,
0.621098171,0.756064517630293,,,,,,,,,,,,,,,
0.621432202,,,,,,,,,,,,0.756064517630293,,,,
0.622188086,,,,,,,,,,,,,0.756064517630293,,,
0.624870545,,,,,,,,0.755419228554598,,,,,,,,
0.626233283,,,,,0.755419228554598,,,,,,,,,,,
0.627364743,,,0.755419228554598,,,,,,,,,,,,,
0.627379345,,,,,,,,,,,0.755419228554598,,,,,
0.62794842,,,,0.755419228554598,,,,,,,,,,,,
0.630902042,,,,,,0.755419228554598,,,,,,,,,,
0.631465981,,,,,,,,,,,,,,,,0.755419228554598
0.631559551,,,,,,,0.755419228554598,,,,,,,,,
0.632758438,,,,,,,,,,,,,,0.755419228554598,,
0.632808902,,0.755419228554598,,,,,,,,,,,,,,
0.634840884,,,,,,,,,,0.755419228554598,,,,,,
0.635294953,,,,,,,,,,,,,,,0.755419228554598,
0.636450567,,,,,,,,,0.755419228554598,,,,,,,
0.638858413,,,,,,,,,,,,0.755419228554598,,,,
0.639545789,0.755419228554598,,,,,,,,,,,,,,,
0.640248286,,,,,,,,,,,,,0.755419228554598,,,
0.648424164,,,,,,,,,,,0.754830604873243,,,,,
0.649668476,,,,,0.754830604873243,,,,,,,,,,,
0.651139148,,,,,,,,0.754830604873243,,,,,,,,
0.653538553,,,,,,,,,,,,0.754830604873243,,,,
0.653966518,,,,,,,,,,0.754830604873243,,,,,,
0.653997201,,,0.754830604873243,,,,,,,,,,,,,
0.65411064,,,,,,,0.754830604873243,,,,,,,,,
0.654455049,,0.754830604873243,,,,,,,,,,,,,,
0.656831297,,,,,,,,,,,,,,0.754830604873243,,
0.657214443,,,,0.754830604873243,,,,,,,,,,,,
0.659366307,,,,,,,,,,,,,,,,0.754830604873243
0.659415486,,,,,,,,,,,,,0.754830604873243,,,
0.660312038,,,,,,,,,,,,,,,0.754830604873243,
0.660656057,0.754830604873243,,,,,,,,,,,,,,,
0.663154637,,,,,,0.754830604873243,,,,,,,,,,
0.669379008,,,,,,,,,0.754830604873243,,,,,,,
0.670233222,,,,,,,,,,,0.754830604873243,,,,,
0.672325286,,,,,0.754830604873243,,,,,,,,,,,
0.674581561,,,,,,,,,,0.754369767336823,,,,,,
0.675565062,,,,,,,,,,,,0.754369767336823,,,,
0.675831396,,,0.754369767336823,,,,,,,,,,,,,
0.676137078,,0.754369767336823,,,,,,,,,,,,,,
